Module Marks Summer 2013. ,,,,,
Undergraduate Degree Students,,,,,
Some qualifications are excluded (THEO COMDEG LOCDEG COMMST DEFT & DISDEG),,,,,
"Includes block codes 1,51,5S,R2 and 2 but excludes RB (year long)",,,,,
,,,,,
,,,,,
Qual Code,Qual Description,Year,Module,Mark,Grade
ARTS,ARTS DOUBLE HONOURS,1,GY114,40,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,40,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,40,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,40,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,40,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,40,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,40,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,41,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,41,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,41,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,41,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,41,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,41,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,41,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,41,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,41,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,41,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,41,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,41,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,41,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,42,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,42,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,42,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,42,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,42,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,42,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,42,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,42,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,42,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,42,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,43,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,43,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,43,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,43,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,43,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,43,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,43,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,43,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,43,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,43,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,43,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,43,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,43,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,43,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,44,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,44,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,44,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,44,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,44,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,44,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,44,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,44,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,44,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,44,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,44,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,44,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,44,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,44,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,44,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,44,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,45,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,45,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,45,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,45,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,45,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,45,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,45,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,45,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,45,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,45,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,46,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,46,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,46,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,46,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,46,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,46,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,46,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,46,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,46,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,46,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,47,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,47,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,47,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,47,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,47,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,47,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,47,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,47,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,47,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,47,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,47,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,48,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,48,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,48,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,48,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,48,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,48,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,48,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,48,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,48,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,48,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,48,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,48,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,48,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,48,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,50,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,50,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,50,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,50,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,50,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,50,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,50,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,50,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,50,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,50,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,50,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,50,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,50,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,50,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,50,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,50,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,50,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,50,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,50,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,50,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,51,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,51,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,51,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,51,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,51,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,51,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,51,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,51,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,51,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,51,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,51,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,52,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,52,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,52,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,52,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,52,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,52,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,52,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,52,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,52,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,52,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,52,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,52,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,52,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,53,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,53,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,53,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,53,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,53,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,53,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,53,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,53,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,53,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,53,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,53,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,53,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,53,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,53,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,53,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,53,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,53,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,53,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,54,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,54,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,54,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,54,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,54,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,54,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,54,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,55,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,55,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,55,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,55,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,55,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,55,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,55,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,55,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,55,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,55,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,56,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,56,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,57,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,57,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,57,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,57,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,57,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,57,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,57,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,57,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,57,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,58,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,58,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,58,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,58,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,60,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,60,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,60,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,60,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,60,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,60,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,60,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,61,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,61,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,62,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,62,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,62,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,62,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,63,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,63,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,64,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,64,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,64,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,65,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,66,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,66,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,67,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,68,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,70,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,70,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,70,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,71,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,71,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,72,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,72,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,76,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY114,,ABSENT
ARTS,ARTS DOUBLE HONOURS,1,GY114,,ABSENT
ARTS,ARTS DOUBLE HONOURS,1,GY114,,ABSENT
ARTS,ARTS DOUBLE HONOURS,1,GY114,,ABSENT
ARTS,ARTS DOUBLE HONOURS,1,GY114,,ABSENT
ARTS,ARTS DOUBLE HONOURS,1,GY123,13,FAIL
ARTS,ARTS DOUBLE HONOURS,1,GY123,13,FAIL
ARTS,ARTS DOUBLE HONOURS,1,GY123,17,FAIL
ARTS,ARTS DOUBLE HONOURS,1,GY123,22,FAIL
ARTS,ARTS DOUBLE HONOURS,1,GY123,28,PASS BY COMPENSATION
ARTS,ARTS DOUBLE HONOURS,1,GY123,28,PASS BY COMPENSATION
ARTS,ARTS DOUBLE HONOURS,1,GY123,30,FAIL
ARTS,ARTS DOUBLE HONOURS,1,GY123,30,FAIL
ARTS,ARTS DOUBLE HONOURS,1,GY123,31,PASS BY COMPENSATION
ARTS,ARTS DOUBLE HONOURS,1,GY123,31,PASS BY COMPENSATION
ARTS,ARTS DOUBLE HONOURS,1,GY123,31,PASS BY COMPENSATION
ARTS,ARTS DOUBLE HONOURS,1,GY123,32,FAIL
ARTS,ARTS DOUBLE HONOURS,1,GY123,32,FAIL
ARTS,ARTS DOUBLE HONOURS,1,GY123,32,PASS BY COMPENSATION
ARTS,ARTS DOUBLE HONOURS,1,GY123,32,PASS BY COMPENSATION
ARTS,ARTS DOUBLE HONOURS,1,GY123,32,PASS BY COMPENSATION
ARTS,ARTS DOUBLE HONOURS,1,GY123,33,PASS BY COMPENSATION
ARTS,ARTS DOUBLE HONOURS,1,GY123,34,PASS BY COMPENSATION
ARTS,ARTS DOUBLE HONOURS,1,GY123,35,FAIL
ARTS,ARTS DOUBLE HONOURS,1,GY123,35,PASS BY COMPENSATION
ARTS,ARTS DOUBLE HONOURS,1,GY123,37,FAIL
ARTS,ARTS DOUBLE HONOURS,1,GY123,37,PASS BY COMPENSATION
ARTS,ARTS DOUBLE HONOURS,1,GY123,37,PASS BY COMPENSATION
ARTS,ARTS DOUBLE HONOURS,1,GY123,38,FAIL
ARTS,ARTS DOUBLE HONOURS,1,GY123,38,PASS BY COMPENSATION
ARTS,ARTS DOUBLE HONOURS,1,GY123,38,PASS BY COMPENSATION
ARTS,ARTS DOUBLE HONOURS,1,GY123,38,PASS BY COMPENSATION
ARTS,ARTS DOUBLE HONOURS,1,GY123,38,PASS BY COMPENSATION
ARTS,ARTS DOUBLE HONOURS,1,GY123,40,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,40,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,40,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,40,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,40,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,40,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,40,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,40,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,40,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,40,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,40,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,40,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,40,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,41,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,41,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,41,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,41,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,41,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,41,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,41,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,41,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,41,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,41,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,41,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,41,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,42,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,42,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,42,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,42,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,42,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,42,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,42,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,42,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,42,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,42,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,42,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,43,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,43,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,43,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,43,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,43,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,43,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,43,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,43,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,43,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,43,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,43,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,43,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,43,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,43,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,43,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,43,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,43,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,43,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,43,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,44,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,44,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,44,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,44,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,44,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,44,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,44,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,44,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,44,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,44,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,44,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,44,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,44,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,44,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,44,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,45,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,45,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,45,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,45,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,45,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,45,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,45,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,45,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,45,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,45,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,45,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,45,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,45,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,45,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,45,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,45,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,45,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,45,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,45,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,45,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,45,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,45,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,45,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,46,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,46,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,46,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,46,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,46,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,46,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,46,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,46,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,46,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,46,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,46,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,46,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,46,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,46,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,46,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,46,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,46,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,46,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,46,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,47,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,47,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,47,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,47,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,47,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,47,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,47,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,47,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,47,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,47,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,47,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,47,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,47,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,47,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,47,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,47,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,47,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,47,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,47,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,47,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,47,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,47,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,47,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,48,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,48,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,48,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,48,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,48,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,48,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,48,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,48,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,48,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,48,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,48,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,48,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,48,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,48,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,48,PASS
ARTS,ARTS DOUBLE HONOURS,1,GY123,48,PASS
